avg_payment_delay,payment_ratio,missed_payments,balance,tenure_months,prior_contact_rate,num_calls_last_30,region,age_bucket,rpc_prob,rpc_label
4.936104945438916,0.781015052060486,2,1001.48,25,0.14349928972208195,2,North,31-45,0.3468539752545213,0
8.140897699957353,0.8901058516318757,1,6079.18,9,0.2594757989291105,0,West,18-30,0.0033860644574863013,0
5.25058515085534,0.6660214524804738,3,1936.71,108,0.26742579802456534,4,Central,31-45,0.18253052830090422,0
3.693903010869798,0.6141029263280696,2,1162.07,75,0.17544743864556522,2,Central,18-30,0.28903532456256953,1
16.49189739038618,0.447969079737587,2,1305.58,102,0.22227624366466003,1,West,31-45,0.12769553108984533,1
2.298931447189454,0.7435671602641547,1,1801.59,22,0.2701926534736713,2,East,60+,0.22613102627227968,0
2.5638860021156566,0.9119998684069076,2,3766.63,112,0.24488921615952663,2,Central,18-30,0.05435704872077057,0
2.3290354311957335,0.985997665712596,0,98.87,97,0.2677324980342598,0,South,46-60,0.724445357837304,1
8.36410774962929,0.7474624953177722,0,99.55,120,0.36091329397533983,1,North,31-45,0.6494299213175638,1
6.945879766798997,0.4197756493331107,1,345.11,47,0.0745875840764733,1,East,46-60,0.33072627107773944,0
4.41077740751568,0.6059938275451722,2,874.53,94,0.46403137524930993,5,North,31-45,0.47687306093522924,1
2.2206996498320564,0.9341031855103343,2,644.67,88,0.4100860505378513,3,Central,46-60,0.6210999862435718,1
5.576313819549526,0.8644224328852301,1,80.17,80,0.28310868911178594,1,West,46-60,0.6389273842813282,1
9.191927537373777,0.4932563148133059,0,1368.45,75,0.36019488723210735,0,South,31-45,0.2190984283402375,0
13.950870843052304,1.0,0,2779.0,71,0.20290908724239498,3,East,31-45,0.1011311178231795,0
2.985209999848707,0.483531258032205,0,86.36,112,0.15000958644177154,1,West,46-60,0.5290558659705079,1
4.398615446691668,0.6221297494899296,2,1110.7,9,0.18162279211433252,3,South,60+,0.26415395990699525,1
6.897423191422405,0.8006163463634092,1,5990.04,17,0.3561419692492015,5,North,18-30,0.005441290121975833,0
3.6632536442662653,0.6841117328188236,3,77.38,49,0.5370546198739359,2,West,31-45,0.6322210756278364,0
1.4312820148237817,0.6349931449931229,1,523.08,76,0.4746588602360533,1,South,31-45,0.5656446105425313,0
4.416169025840216,0.7027061316900085,1,875.13,90,0.4743001293646789,3,East,18-30,0.4993202257889798,0
1.6250237850816205,0.9050821853261827,0,285.67,73,0.19480471747471748,4,South,31-45,0.6912851607186405,1
9.74089540772788,1.0,2,1201.82,4,0.14436112235412837,2,West,31-45,0.29755568297807733,1
3.907861596879907,0.7607000520450733,1,2865.86,41,0.22723541758304902,1,North,46-60,0.08792908019226969,0
4.767083645237528,0.5742707748269802,2,683.74,63,0.13999347907468596,2,West,31-45,0.3457675823109525,0
2.6244768110949783,0.7210291944930598,1,13.23,15,0.29403114012814374,2,East,31-45,0.6444949011991226,1
4.911255854206884,1.0,0,1426.69,24,0.5760770946804957,2,North,31-45,0.49725995765609393,1
11.766546818020554,0.8624310461919703,0,3209.04,112,0.22166252421904087,1,West,60+,0.05619673519600554,0
10.476654322199954,0.9679062008565349,0,2365.78,69,0.12132188163368475,2,North,31-45,0.1484048586995963,1
1.8824575063922548,0.8661281245242406,1,1577.75,27,0.17836962759177777,1,South,46-60,0.2801662439856222,1
0.13446940107897432,0.8881318467396515,1,2240.84,78,0.11781982424313554,3,North,18-30,0.21857637665885096,0
4.443210270520929,0.7093677192925358,2,584.01,29,0.2227926884314132,2,Central,18-30,0.44116522912572864,1
3.929671738233423,0.9881614955780089,1,997.67,11,0.24150487357932143,0,South,18-30,0.43689526031068027,0
3.736907477268136,0.13371564790346857,0,728.48,37,0.3793739216608596,1,West,31-45,0.2894952940829926,0
3.151597235709647,0.8138071660816741,1,61.19,94,0.5161932522867113,3,South,18-30,0.7461227894634681,0
1.8408409313895462,0.7957306587955055,0,422.35,81,0.06079669116951527,2,South,18-30,0.5590136505306131,1
20.165550686790642,0.5263649510811474,1,1030.3,114,0.22744412475374567,1,Central,60+,0.16713117717604645,1
16.28058012678323,0.7689478149131425,0,1555.63,107,0.47351308586827207,2,East,46-60,0.24421863829600182,1
3.6069632951802717,0.8189324449236575,1,29.19,82,0.3703009173896211,2,East,18-30,0.704722448810776,1
5.517215900275874,0.3536707255680289,2,3922.25,33,0.3299076358383797,2,South,46-60,0.01635525506875775,0
9.860373127720779,0.7729477629409178,0,1364.54,98,0.4067231295832791,3,Central,18-30,0.35280413704048197,1
5.503575555258742,0.9599644888676224,2,2697.54,25,0.4010194173955425,1,South,46-60,0.1256608121725419,0
3.3721109714333863,1.0,1,305.97,43,0.3737297054110867,2,West,18-30,0.6868786372260443,1
1.4582030636062009,0.8256850849600131,0,1481.35,2,0.20503499244202006,3,South,18-30,0.3393130035940857,1
5.047491171769401,0.6837005935458483,2,126.79,88,0.2640640592990243,2,West,31-45,0.5646190521083303,1
1.6498563818183598,0.8954544203266147,0,904.14,45,0.24168532293248146,1,North,31-45,0.5253709913856243,0
11.231649027848558,0.5326542936857351,0,1792.44,6,0.19623447746433015,5,East,31-45,0.14435751840476085,1
4.876031030500862,0.859256341943536,2,1623.65,39,0.5608618826079234,0,East,18-30,0.31636386663348126,1
7.30022119514361,0.6931401962773753,0,399.04,100,0.1722798047163313,0,West,60+,0.4573691719877772,0
3.834836419339023,0.938390930646788,2,176.57,67,0.35276575285991213,0,South,18-30,0.6511868309469524,1
8.948826484349068,0.6072897398167124,1,658.86,71,0.17357229221584952,0,West,31-45,0.327669043128004,1
2.9309175032375436,1.0,0,1414.02,120,0.4144396484350473,2,Central,18-30,0.5066900264680055,0
6.2147477622544045,0.9451246287239505,0,140.83,86,0.27398800316475813,3,East,18-30,0.7022924935280138,0
3.7199359528838762,0.7758886980412789,2,2722.24,94,0.3202154991922508,0,South,46-60,0.10124396861587309,0
4.189292431376913,0.7594943493691566,0,1051.44,76,0.4101099545103255,4,North,60+,0.4892855191243042,0
9.77242527245254,1.0,1,2925.09,45,0.25856336098359517,2,South,31-45,0.09377109885308642,0
2.6064966170297894,1.0,0,1570.85,33,0.03633131275882233,0,East,31-45,0.3052168541063042,1
6.529933118469872,0.6345315812880287,3,5481.51,73,0.049933302675071393,4,South,18-30,0.003971537027468666,0
12.140293373753872,0.642778691152184,2,1014.53,27,0.20630619527985122,0,West,31-45,0.21168320408642782,0
9.529642707134123,0.9644416431004526,2,1940.13,70,0.17777604163889804,0,East,18-30,0.1722232696810245,0
3.0040682186658,0.23256228290919712,1,1010.31,21,0.21092580658524251,2,South,60+,0.2085712711566399,0
7.186335186932931,0.1932913867578112,4,278.2,107,0.15085847068308705,4,Central,31-45,0.29147808216646676,0
0.8901062107585698,0.5554627457556683,0,140.8,120,0.3139339378710976,3,North,46-60,0.6602950947942976,1
9.999610490459924,0.7695795858132497,3,403.55,62,0.36585429266054564,2,West,46-60,0.4509575224534252,0
23.754681238670607,0.487106129314081,1,1295.36,41,0.4117844041832158,2,West,31-45,0.12565222357705005,0
6.262645710040319,0.45859248076544123,1,2685.58,16,0.3096928348321945,2,North,46-60,0.06770271252230325,0
12.545001329688468,0.613171602736398,0,229.23,110,0.08672105954087955,3,North,18-30,0.455288736880084,1
1.390105225674707,0.9825146556686815,4,3869.16,109,0.22348261611872092,4,South,31-45,0.04949849539806661,0
2.0336301962431103,0.6314461884011593,1,976.85,106,0.14695142450878426,4,North,46-60,0.4041136402588886,1
3.823341265731065,0.9316340039553133,1,1052.41,20,0.15530079346009815,1,South,46-60,0.3878326473478317,1
4.413272206450337,0.7311004533658082,1,47.6,3,0.10440549511792604,0,East,31-45,0.5346129653491479,0
6.291575879964826,1.0,1,5237.53,16,0.4269492486039661,0,South,46-60,0.01221134857342624,0
3.01655299653135,0.6625911530546716,1,93.85,104,0.6824551855898585,2,South,46-60,0.7234197557931835,0
5.560613984609125,0.7944541490315801,3,513.97,76,0.5101743178586389,2,North,60+,0.5494766499139757,0
9.759165114009228,0.7555738931986622,1,1500.0,82,0.3277733435384448,3,West,31-45,0.26413181333851493,0
7.167554021466215,0.6837637507827892,2,1538.96,89,0.15237113733820867,2,Central,31-45,0.20742564661622223,0
3.723835118716025,0.8717148544804462,2,837.45,101,0.4043829946640849,1,East,18-30,0.5143768990302467,0
8.458500126126378,0.8496385731269732,0,3048.78,18,0.2793940242543229,4,North,18-30,0.09013609672605695,0
3.5950689541809826,0.7583597461288074,1,606.92,88,0.4750619046974538,1,South,18-30,0.5665053632973805,1
5.334568389449695,0.32842973676839116,1,252.36,20,0.5117836156377681,2,Central,46-60,0.4702924959221364,0
9.418646558220772,0.47715601190553836,0,64.02,30,0.2689981699350732,2,East,18-30,0.48090416601795644,0
4.322348999266179,0.5269642368302,2,219.82,90,0.6177552469506841,4,East,18-30,0.6261687009699793,1
1.6267860677719712,0.7594169541982091,1,4654.56,16,0.0239865230115389,1,North,18-30,0.01377100366156166,0
5.222994936225112,0.7042929337200128,2,556.81,24,0.09089423806075267,5,West,18-30,0.4200794477553996,0
9.475801385236487,0.5625795436718657,1,1604.26,1,0.3491354876144818,2,South,31-45,0.17457391271019482,0
10.075522606680243,0.5476904435948274,0,5195.75,39,0.08565181131945007,2,North,31-45,0.005065579453587804,0
1.956472691158822,0.8506526195356003,2,3253.33,40,0.26442171559059074,5,North,31-45,0.09019945741000783,0
8.224215948807744,0.5673363361168113,0,1052.98,74,0.43093135653786524,2,South,46-60,0.3423734014916955,0
4.122020977859341,0.21808272197163775,1,132.39,114,0.10396553799414111,2,South,31-45,0.39254943469939213,0
13.103875834878853,0.7438374003096613,1,1904.41,35,0.070472306687518,1,North,31-45,0.1170210436008599,0
1.6605115703296267,0.6035628163604401,2,212.12,63,0.01591669128975596,1,West,31-45,0.4586691937295785,0
8.116284725294769,0.8637164974590577,1,240.13,37,0.11893515687490586,1,Central,60+,0.5085040210717762,0
3.773621066204505,0.5610891946648437,1,3173.47,119,0.23737177610658292,1,East,31-45,0.056928940803136936,0
3.0570868984830915,0.6648855055698422,0,1649.49,13,0.22746825160715176,2,South,18-30,0.23859687825245246,1
9.708672927606832,0.767322073369265,2,3995.67,107,0.12886090202375683,1,East,46-60,0.01970165878690225,0
10.762610164015939,0.2722718369533323,0,4763.86,69,0.6416631308694987,2,West,18-30,0.009298252987091698,0
0.6145525170582486,0.5904765527946085,1,925.34,48,0.11010577699101518,2,South,31-45,0.3547496928786356,1
9.827553550662023,0.5559761847144666,1,1658.61,89,0.2300427567051346,1,South,31-45,0.15687859209192326,0
4.739565197576575,0.6144691107675533,2,1596.06,52,0.2737596781636606,1,Central,18-30,0.20486571228873546,0
5.112277364263518,0.6063199890518656,1,179.41,100,0.4111674046470688,3,South,31-45,0.6093364007285099,0
1.5717421528878126,0.7090816935963995,1,1447.71,64,0.3984233198878519,4,North,31-45,0.38986019552738965,1
7.742954043073979,0.7463891180580204,1,175.96,8,0.24526457979167055,3,North,31-45,0.5607303832509353,1
20.48901298295246,0.8346283998323089,2,2905.51,103,0.4286395929118852,3,South,18-30,0.057758892669588426,0
3.2184456202591623,0.8107458709630132,0,3953.04,14,0.11028777638533042,3,South,46-60,0.03317679997396227,0
11.45974387348554,0.946891107652897,0,738.95,109,0.5135142557076315,0,Central,18-30,0.5489138685747605,1
4.970279729153395,0.9028557117494243,0,1775.18,59,0.06994211403074144,2,North,31-45,0.25785513046832975,0
3.327599183578948,0.9870160326835199,2,1804.25,4,0.17162192818366356,1,West,18-30,0.2337076231261395,0
1.281665975516452,0.9541781174062228,1,77.17,108,0.3128661988022047,0,West,18-30,0.7281889322766828,1
12.561274625940861,0.6056761336545409,1,267.22,103,0.10379187829741493,2,West,46-60,0.38212164287474004,0
5.4428700768443345,0.6477596051972089,1,3254.62,13,0.4452396631375833,3,East,46-60,0.06243442865873981,0
3.4722346658665892,0.6628613429858916,0,331.19,120,0.22204968194750332,1,West,18-30,0.5611793833875774,1
3.963560693347465,0.9444698341251805,5,2129.61,2,0.1319120227601367,2,East,46-60,0.1290420336780053,1
8.181630266286385,0.6637652596269027,1,1344.32,79,0.6474584159741558,3,South,18-30,0.366064687696944,0
3.467549259936403,0.8670132711888278,1,1876.53,81,0.12236069354185959,1,South,46-60,0.21457684054720882,0
2.203001708512277,0.33427464948812563,1,241.59,27,0.2293956043743125,3,South,46-60,0.4353505847946747,0
4.57256452654598,0.29360892129075317,3,2447.91,39,0.3868287011622884,1,South,31-45,0.06315472912319468,0
4.463991919704701,0.9728529100031629,2,683.42,17,0.2701847698265194,3,East,31-45,0.5337522976227856,1
4.387510126734464,0.8153374143869074,1,6666.23,65,0.1558380470289943,2,North,31-45,0.0023824029913848944,0
3.505654059514815,0.9538232083509821,1,851.33,70,0.34921912473113326,4,North,46-60,0.5817232990306745,1
11.726435468587603,0.4100192824586495,0,573.5,22,0.3962339576357621,2,Central,18-30,0.3446487805082621,0
25.344008236963273,0.7511912121650485,0,231.63,3,0.213349492312591,1,West,46-60,0.29921805175416816,1
1.9610498104098173,0.4196100347552865,1,109.01,20,0.6132086296096239,0,West,31-45,0.5845636482109657,0
0.4984861329272473,0.8964344725595088,1,3200.25,19,0.4629073292748747,6,North,60+,0.13783763985883682,1
4.143021009708935,0.7235413088034606,1,195.31,106,0.11720010888609861,1,North,31-45,0.569584888234894,0
0.581996934225126,0.6937644308278385,3,3185.5,17,0.47112566751551926,3,East,18-30,0.07869082804721213,0
1.1512421162763835,0.893005772735682,2,1198.81,119,0.5817264832099631,2,Central,18-30,0.5422841790780727,1
3.2659078791106952,0.6996993650183078,1,1628.37,4,0.23874937481558198,1,Central,18-30,0.22988681295815913,1
8.140296796736537,0.6930963010175234,0,2466.88,36,0.1966883211622694,3,Central,18-30,0.10926951965235704,0
4.105342119745275,0.428676293590326,1,1170.72,8,0.39725027108059446,3,South,18-30,0.280307059333899,1
0.3340303377281915,0.9881037399285431,1,1017.42,110,0.22146133711442945,0,Central,46-60,0.5142763761691808,1
4.062689399316394,0.7408730104900192,0,2290.25,112,0.42455960205777415,1,West,31-45,0.20005722150205998,0
4.30714422281739,0.8239548493471621,1,806.62,67,0.2539300502878522,3,West,18-30,0.4800949729139421,0
4.3641471850298945,0.4459060657458925,0,122.81,84,0.43824789034055167,1,South,60+,0.558170203459725,1
10.575164190350758,0.9963493493133635,1,1493.8,29,0.7693969928258018,4,North,18-30,0.46594668407135553,0
9.396973690290638,0.7502385404626777,0,53.84,120,0.3870555047896523,2,East,18-30,0.6538794159293654,1
5.285083800652187,1.0,2,1372.31,7,0.1331343165098662,0,East,18-30,0.2900510048036956,1
17.954435257491312,0.9165028371613373,2,1072.26,80,0.1020578704101744,1,West,18-30,0.22279973682145365,1
3.2583851646882733,0.22688928146314052,2,546.0,115,0.30241299781664893,1,Central,60+,0.32431251357139534,0
4.525827149632958,0.8708898354493836,1,635.23,75,0.19709466978729148,3,Central,60+,0.5215683569424509,1
4.906098795459955,0.8982196038773055,0,910.4,42,0.11566892326414097,0,North,46-60,0.42321901060902717,0
1.2668701836291032,0.8405606736984549,1,1013.77,7,0.15079926519814685,4,North,18-30,0.4492635456075048,1
4.985281120341174,0.7550402473076482,1,828.66,117,0.040565118319502144,1,Central,31-45,0.38896008789925685,1
1.0239067397609682,0.6739246943108671,3,746.83,9,0.20591103833491997,2,South,31-45,0.3857896824140082,1
2.8423079230108925,0.7059020184753393,3,587.31,26,0.20414856932211348,3,North,18-30,0.44713315446407415,1
5.466267854024016,0.9921194595370821,1,1564.37,97,0.41292270101376105,3,South,18-30,0.40315645558819796,0
1.4908020550210832,1.0,1,789.69,112,0.1335206230910854,1,Central,46-60,0.5480168939287794,1
6.390596492654565,0.6755640143037133,0,573.34,18,0.35588801899877903,2,North,31-45,0.5018854459684889,1
2.463541650922113,0.5544855569087577,3,3495.14,8,0.23275810529728932,1,Central,18-30,0.030651408131761943,0
3.713249987508747,0.9645550496850226,2,300.94,89,0.43672357759520847,2,North,46-60,0.6947946915766701,1
7.218357520518911,0.8954671800649795,0,235.38,29,0.12347631952347322,2,North,18-30,0.5898651179304681,0
4.688150566096772,0.751979780208462,2,2248.57,38,0.17783749363720472,4,North,46-60,0.1432850149416131,0
6.2832681610976815,0.5167793562971719,0,184.4,100,0.3654844328337512,1,East,31-45,0.552766196421463,1
6.902575941552069,0.3735635482795073,1,474.74,25,0.1265097877530711,1,Central,60+,0.2919266614208656,0
4.628830648464078,0.8604826259946602,2,648.2,71,0.26436670081336305,3,South,18-30,0.5116618298773778,0
6.549015691374203,0.5979591584085524,1,506.02,51,0.4926864919143385,3,West,46-60,0.4999229358359414,0
2.801252696904865,0.5927286240803454,2,1988.82,19,0.42905704568448116,1,East,18-30,0.17175292085608168,0
7.155094460142558,0.7942935161818683,4,330.24,9,0.25108672647937963,1,North,60+,0.43284562888897893,1
4.164216434263607,0.6007222945570385,0,1755.2,15,0.3937823644746147,2,West,46-60,0.2218723200055717,0
11.931872898391536,0.6091010383451916,1,517.47,71,0.2920435131307991,3,North,18-30,0.4105658839855462,0
5.552337744561096,0.5643479697965923,0,2914.0,12,0.031057087244230897,7,North,60+,0.06429451632396024,0
3.156366395198548,0.8418392678187725,1,3130.39,77,0.5552497415310094,1,South,31-45,0.11703460028955334,0
7.245196939259799,0.5119454958547562,0,490.42,19,0.47087660334984177,1,North,18-30,0.4705234664736889,1
12.28251917041731,0.4054556672987178,0,1361.87,38,0.2888311314433001,2,Central,18-30,0.17251857236304668,1
3.4019160761410197,0.5099276635431548,2,2501.61,45,0.2739273711036158,1,South,31-45,0.08370025932743039,0
2.9390122477440928,0.9880326568690587,1,113.9,43,0.5560020781107013,1,Central,31-45,0.7703108980706156,1
0.17006256062247344,0.5839142689900801,0,1260.91,55,0.6152242701537909,4,South,60+,0.4567071955557743,0
5.542079019819214,0.7983856524908937,0,5622.8,97,0.30837799412532174,2,North,31-45,0.008657747826150274,0
3.8399424572658134,0.6382308886341947,0,676.1,62,0.17370503596749165,7,East,31-45,0.5077565243410962,1
7.223634478823554,0.6605630748302888,0,1954.43,103,0.15650248215924592,4,West,60+,0.17004653946398124,0
7.335584613257284,0.9748433083384155,3,2386.36,60,0.41836360512531506,2,Central,18-30,0.16814409116699516,0
1.3281408030465969,0.7253107372170418,2,2040.59,84,0.3343069820255313,0,East,31-45,0.19815551062905942,0
9.368599436783724,1.0,0,4481.56,104,0.4136301839348281,0,North,18-30,0.03046315912711383,0
2.581255156632648,1.0,1,2188.13,2,0.30072038460968553,1,South,18-30,0.22218212699639922,0
3.417840922085916,1.0,1,4059.16,40,0.026312176223925746,4,North,60+,0.03655100848200563,0
6.417337584159748,0.596031131170411,2,393.94,110,0.45009807087786696,2,West,31-45,0.5131696621869359,1
1.8383242356450094,0.7352027388096245,0,1342.14,77,0.4966910971074388,1,South,31-45,0.42631805758691865,0
2.965035274645948,0.9965791657744862,2,712.96,103,0.04131297665061973,1,Central,18-30,0.49872480865902824,0
1.6771614162433797,0.8592585232885487,1,1923.32,97,0.3530794745155501,1,North,46-60,0.29050590930798975,0
9.934383925431078,0.9328051024253707,1,246.39,37,0.2491950442726359,2,South,18-30,0.5663069395077712,1
3.6655392979854517,0.9499981921405338,4,296.35,74,0.14721043980634455,1,East,18-30,0.5412451096253503,0
1.5188500846424544,0.9607010282492985,0,209.37,88,0.056046453478626766,2,North,46-60,0.6812802261865014,1
1.6294244893906633,0.5037910054102068,1,470.22,49,0.2856099210062428,5,Central,31-45,0.5195884330234435,1
8.833932898058858,0.6897292198909846,1,309.71,118,0.45057375422782714,1,South,31-45,0.557381662134448,1
2.3782672468446036,0.5717214857410181,1,2232.2,42,0.08010956181532305,3,South,46-60,0.11330681949431992,0
3.3529879101716746,0.6776473627474928,1,1326.38,43,0.3630894481649951,1,South,60+,0.303606092399752,0
5.1469432403855,0.7433157115111693,0,696.29,117,0.40278314562171036,2,South,46-60,0.5398344444243331,1
3.8775558143432924,0.7215801343687497,0,344.6,90,0.07496022508548283,2,West,46-60,0.5234439671848673,1
0.7342272469116822,0.5829140781798138,4,2437.41,95,0.24200540846229074,4,South,31-45,0.10997363588572895,0
7.785159633901398,0.4475090684279739,2,3182.93,62,0.21934578055654302,2,West,46-60,0.03154227540648988,0
4.113181390318106,0.3959187915532179,3,2874.7,75,0.22872361974582284,2,South,31-45,0.046220347978245674,0
6.2305054202514984,1.0,1,3881.09,58,0.3575753204273118,2,South,46-60,0.049885211090217096,0
8.194041805035102,0.9484619921959909,0,2473.55,77,0.04920193457336304,3,Central,18-30,0.13785947060754927,0
0.5408020758151539,0.7688085233015876,2,1502.6,101,0.40456323910266495,2,South,46-60,0.35374494274997864,0
8.247576225312054,0.12871312331762652,3,843.67,42,0.2649210863532946,5,West,46-60,0.18018806983217117,0
22.260789214968533,0.5361322040481176,2,514.48,78,0.10104050148123894,2,East,31-45,0.19907709170551496,0
6.725399643322643,0.8003560917560719,0,9.55,22,0.3577050835506627,3,North,18-30,0.6879659271240367,1
12.059622626866972,0.8695294484508954,0,2678.29,5,0.11507158207816238,0,Central,60+,0.06910253461690798,0
9.703716566954855,0.6380276181046947,3,859.6,35,0.6997531914543875,1,North,60+,0.3823212590700698,0
8.035338560675681,0.8113044405535025,0,3086.0,114,0.32819554274766827,2,Central,18-30,0.09137374912963353,0
9.942293745739152,0.6813173971612871,1,582.6,59,0.5968602946928896,3,Central,18-30,0.5241878790462776,0
11.116394793737786,0.927241487016601,2,618.93,43,0.09835977054175715,1,West,60+,0.3625787338368683,1
11.418507473777565,0.6926518878579797,1,32.09,59,0.3770891782865025,2,West,31-45,0.5589256011316921,0
1.6250245914230357,0.6858644756444193,1,996.66,101,0.10587219475886654,2,West,46-60,0.3673192594214644,1
10.365285144470105,0.6002425354647958,2,1006.3,42,0.15215095531751185,0,South,31-45,0.21221600151449962,0
4.065702660620859,0.8511681695749679,4,1595.67,74,0.3147383590235223,3,East,31-45,0.27067837476650625,1
11.698212557364403,0.7832677962790504,0,2077.46,106,0.26642019779165427,0,West,31-45,0.14917351808750828,0
7.154933366857412,0.4686727616117398,0,639.9,43,0.2742593899600171,1,East,18-30,0.3603467221160213,1
1.6012320247220755,0.7776189985443211,1,3934.48,92,0.41172379458457364,0,Central,31-45,0.047393753128018704,0
12.795973457124974,0.7373711595563723,3,914.2,105,0.17534087403816145,0,Central,46-60,0.24926560900184175,1
2.592380617167849,0.8927144206916856,2,1279.2,89,0.3741850027568486,2,South,31-45,0.4225309710216362,0
3.905991229395765,0.6820343274765607,0,1351.96,77,0.19496863630621436,5,North,18-30,0.3561961874590616,0
14.835625452030238,0.5052119154703266,0,3137.88,52,0.21855807416091155,1,West,18-30,0.029802509619018556,0
5.580062896336684,0.6096710487080619,4,1771.13,27,0.34422148794295315,2,North,60+,0.15218561665581923,0
3.7691736548437653,1.0,1,654.6,41,0.10819465872822585,3,North,60+,0.5411835449502869,1
4.715388482120655,0.6574709096163072,1,1836.78,13,0.5276441153163623,3,East,31-45,0.2494582982958733,1
3.703912675927471,0.9066604328951675,1,3348.95,96,0.1623042562145518,0,North,46-60,0.06727072287736773,0
8.822241880968683,0.4259235581543296,2,2589.82,92,0.3408888020294432,1,North,46-60,0.06358704230525969,0
3.7976232729471997,0.7791900105137815,0,72.82,59,0.18295532718750143,2,North,31-45,0.6579030892650252,1
4.841604379356715,0.3933282338203064,2,102.61,27,0.19824158879156156,4,North,46-60,0.45467279514515024,0
7.594039078179994,0.7140380587839564,1,1704.95,78,0.34483683544460275,0,North,31-45,0.2244724259329405,0
7.001754860221242,0.5519145236272014,1,5966.55,107,0.39227958664623136,2,East,60+,0.003576822812350165,0
2.7867973529993044,0.5151010351321416,2,1372.2,92,0.18985202627231174,1,West,31-45,0.22136446803616225,0
8.897397388955527,0.49140171963440704,1,857.86,73,0.24100274279805012,2,West,31-45,0.2880738461596157,0
3.2541852829268922,0.657233520866783,0,1307.61,68,0.11965202677784408,1,East,18-30,0.28750078547932056,0
1.9917935195422554,0.31989943437460444,1,910.15,1,0.30518287749932327,0,West,31-45,0.26658776878420803,1
0.8223828145566874,0.4121521703047204,5,360.32,33,0.3579624477726408,4,South,46-60,0.406451106935787,0
4.343599011221892,0.71872579426538,1,491.88,44,0.01797629645838732,1,Central,31-45,0.4289671563688118,0
1.0383794280005645,0.3505761431104318,0,532.9,26,0.573247159286975,2,Central,31-45,0.5180609305468481,0
2.454176443331084,0.39567478095324327,1,1371.96,119,0.17750581611579966,2,Central,31-45,0.23329178517177085,0
4.937430957789892,1.0,0,2671.56,120,0.42422793913862333,0,North,31-45,0.2011121241940558,0
10.951905856015138,1.0,1,79.06,116,0.5168018572376464,4,North,18-30,0.7515395707777622,1
3.990402111988545,0.5335036549270417,0,1109.49,65,0.13046968341528387,2,West,46-60,0.2821427327468816,0
1.2971368261993577,0.7658158729172213,0,1133.72,5,0.6141251250482953,0,West,31-45,0.4863609972553477,0
4.592764694507812,0.5351975630406547,0,4865.35,54,0.1490495917834619,1,East,31-45,0.009073049614650896,0
10.662291428917836,0.5436526418097881,1,2554.88,109,0.5298277384331275,2,North,18-30,0.10573599585784497,0
3.916278481960483,0.07287554555566389,0,744.64,109,0.3746993810231124,1,East,31-45,0.29528870243029154,1
12.235332095058082,1.0,0,1411.41,94,0.26311304961824894,4,North,60+,0.3564572185811519,1
4.915825999914924,0.8109134696625309,0,1601.38,100,0.4047362766647343,4,Central,31-45,0.38261799004638825,0
8.269716667397057,0.8484826910508128,0,1663.06,46,0.05506818401998049,1,South,31-45,0.2056949542600316,0
5.8944071100838995,0.8064694403988908,5,3581.4,25,0.34916551056406087,3,South,31-45,0.035717245860387534,0
11.837185161784845,0.6601719310545758,2,1303.57,58,0.47617599719066783,2,North,18-30,0.26559393836493994,0
18.739349865776397,0.602860659256866,3,371.52,113,0.19619071313982803,1,West,18-30,0.27082630078226033,0
3.3923664711387014,0.6930814984671402,1,1545.2,100,0.19027821592468225,2,East,18-30,0.2669415830395245,0
5.6404073940430415,0.993136767539306,0,402.49,30,0.23705706921630296,2,Central,31-45,0.6317340810389797,1
10.946503894977482,0.7046130442164104,1,185.75,30,0.1542066210022933,2,West,46-60,0.442478872181837,0
6.048508942830336,1.0,2,1406.94,42,0.28918157174012915,1,South,46-60,0.3268762436063555,0
0.774399088336792,0.5446138562937075,0,495.78,108,0.24895062935520643,2,West,31-45,0.5277618147055071,1
3.9657805382462956,0.4019940956887527,2,1485.39,61,0.3600525610022371,1,North,31-45,0.20311174869907953,0
6.010340914124933,0.5156114811280066,1,2576.29,95,0.2580150566968401,2,East,46-60,0.08352120161065872,0
14.064321260442934,0.6680163002593561,2,236.87,103,0.3739152231592433,1,East,31-45,0.45321310855433034,0
5.411817224075449,0.9777581031384099,1,91.33,66,0.24847595860681732,3,Central,31-45,0.7032635708846933,1
2.307495171341054,0.6030592249806322,0,132.64,32,0.4196897519285456,2,North,31-45,0.6555521403147346,1
6.116670261441565,0.4083872976434984,1,5154.98,10,0.1659722239952159,1,North,60+,0.004397117596202851,0
13.125986941385733,0.7026077591328566,0,140.13,63,0.462794048566787,0,East,18-30,0.5468212060405425,1
2.9564398624217083,0.944359719412881,1,3857.85,10,0.21474838616821265,3,South,46-60,0.04544390579271423,0
3.290140557504589,0.6991092037086604,1,5549.29,117,0.2803633425947891,2,North,60+,0.007587044301335731,0
2.9960309831636733,0.7403450042709769,1,111.22,18,0.2625872821892383,3,North,31-45,0.6398240825498878,1
1.4840888587330605,0.6945913964564179,1,1154.59,36,0.1803250531866701,3,East,18-30,0.3565161740417485,0
5.229807393173268,0.6578874363712287,1,1797.35,36,0.45328989955478916,2,North,31-45,0.2426764798961744,0
4.772500209218782,1.0,2,56.66,89,0.2402752233766655,2,North,46-60,0.6966463466948265,1
0.881055174929703,0.9627262092475477,0,1093.08,27,0.27950437738191125,1,South,31-45,0.4993404523783232,0
